Class,Email
Account,FW New Account for <COMPANY> on OSS All I hope you are well Can you please provide me with a link so that I can add another account onto the OSS
Account,FW New Log in details Please see the below email from <COMPANY> They would like to create a new log in for OSS <NAME> 
Account,FW New Starter <COMPANY> customer id <NUMBER> All Can you please provide a login code to OSS live for the email address listed below <EMAIL> <EMAIL> the customer id is <NUMBER> <NAME> 
Account,FW new user for <COMPANY> customer id <NUMBER> <NAME> Could I please have a live for ordering login code for <COMPANY> customer id <NUMBER> The email address is <EMAIL> <EMAIL> <NAME>
Account,FW New User Please can you add a new user to the oss system for customer id <NUMBER> <COMPANY> <NAME>
Account,FW New user request <COMPANY> customer id <NUMBER> All Can you please see <NAME> request in the email below and send me a live OSS link for <NAME> <NAME> The customer id for <COMPANY> is <NUMBER> <NAME>
Account,FW Online Quotes Ordering Oss Could you please send the Oss live link and password to me for this account customer number <NUMBER> <NAME>
Account,FW Origin <PRODUCT> Training on OSS <NUMBER> <NUMBER> <NUMBER> Sign off form <NAME> Can you please set up <COMPANY> customer id <NUMBER> as live on OSS for <PRODUCT> Could you also please remove <EMAIL> <EMAIL> as this person no longer works for them <NAME>
Account,FW Origin Additional Information All Can you please set up <COMPANY> as live on OSS please The customer id is <NUMBER> <NAME>
Account,FW Origin OSS <PRODUCT> Training sign off form <NAME> Could you please set up <COMPANY> with their live for ordering <PRODUCT> tab I have saved their signoff form The customer id is <NUMBER> <NAME>
Account,FW Origin OSS learn login code and access link <NAME> <NUMBER> <NAME> There is some nice feedback for OSS from <NAME> below Could you please set up <NAME> <NAME> with a live for quoting only login to OSS The rest of the team at <COMPANY> will sign off when ready I will save the sign off form and update records this afternoon <NAME>
Account,FW Origin OSS Sign Off forms <NAME> Could you please set up <COMPANY> customer id <NUMBER> as live for ordering on OSS Could you also please add the <PRODUCT> tab to the live account I have saved the signoff form to the Gdrive <NAME>
Account,FW Origin Quote System All Could you please set up <COMPANY> customer id <NUMBER> as live on OSS please I will save the sign off form <NAME>
Account,FW Origin Sale Safe <PRODUCT> training <NAME> Can you please set up <COMPANY> customer id <NUMBER> as live for ordering with <PRODUCT> I will save their sign off form <NAME>
Account,FW Origin Sale Safe OSS <COMPANY> customer id <NUMBER> All Can you please set up <COMPANY> customer id <NUMBER> as live on OSS I will save their signoff form to the Gdrive <NAME>
Account,FW Origin Sale Safe OSS <PRODUCT> Training All Can you please set up <COMPANY> as live on OSS for <PRODUCT> I will save the sign off form and update Easiadmin on my admin <TIME> on <DATE> <NAME>
Account,FW Origin Sale Safe OSS login code All Can you please send me a live OSS login code for <COMPANY> customer id <NUMBER> The email address is <EMAIL> <EMAIL> <NAME>
Account,FW Origin Sale Safe OSS Sign off forms All Can you please set up <NAME> from <COMPANY> as live on OSS 
Account,FW Origin Sale Safe OSS Signoff forms <NUMBER> <COMPANY> All Can you please set up <COMPANY> as live on OSS The customer id <NUMBER> <NAME>
Account,FW Origin Sale Safe OSS Signoff forms <NUMBER> <COMPANY> All Can you please set up <COMPANY> as live on OSS The customer id <NUMBER> <NAME> 
Account,FW Origin Sale Safe OSS Training Signoff forms All Can you please set up <COMPANY> with a live <PRODUCT> tab on OSS The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Account,FW Origin Sale Safe Sign Off Forms <COMPANY> customer id <NUMBER> All Can you please send me a live login code for <COMPANY> customer id <NUMBER> They should be live for quoting only please I will save their signoff form to the Gdrive <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Account,FW Origin Sale Safe Sign Off Forms <NAME> Could you please set up <COMPANY> customer id <NUMBER> as live for ordering on OSS including the <PRODUCT> tab I will save the sign off form and update records <NAME>
Account,FW Origin Sale Safe sign off forms All Can you please provide <NAME> from <COMPANY> customer id <NUMBER> with a login code for OSS to quote only please I will save her sign off form to the Gdrive The email address is <EMAIL> <EMAIL> <NAME> 
Account,FW Origin Sale Safe SignOff Forms <COMPANY> <NUMBER> All Can you please set up <COMPANY> as live on OSS please The customer id is <NUMBER> They dont require the <PRODUCT> tab <NAME>
Account,FW Origin Sale Safe Training Dates <DATE> <NAME> at <TIME> All Can you please set up <COMPANY> to go live for quoting only Can you please also send me an OSS login code for the email address below <EMAIL> <EMAIL> The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Account,FW Origin Sale Safe Training sign off forms <COMPANY> <NUMBER> All Can you please set up <COMPANY> customer id <NUMBER> as live on OSS I will save the signoff form <NAME>
Account,FW Oss Additional Login Please set up a new user on our account Email <EMAIL> <EMAIL> Access to quoting only would be preferable if possible <NAME> <NAME> <NAME>
Account,FW OSS Credentials FAO <NAME> Good afternoon I believe <NAME> contacted you asking for Log in details for <COMPANY> previously Their customer ID on Easiadmin is <NUMBER> They are saying that the log in details still do not work please can you take a look into this in advance <NAME> <NAME>
Account,FW OSS Credentials for QUOTE ONLY New Customers Sorry I just realised I sent the below email to <NAME> direct email address instead of OSS support I have also added another one to the list <NUMBER> <COMPANY> <EMAIL>
Account,FW OSS link <COMPANY> <NUMBER> Please see below from <NAME> Could you provide the live link quoting only for the below company please Company ID <NUMBER> <EMAIL> <EMAIL> Please forward the email to <EMAIL> <EMAIL> as she will send to the customer <NAME> <NAME> <NAME> <EMAIL> 
Account,FW OSS LIVE <COMPANY> customer id <NUMBER> All Can I please have an additional login code to OSS live for the email address below <EMAIL> <EMAIL> The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Account,FW OSS LIVE <COMPANY> customer id <NUMBER> All Can you please send me a live login code for <COMPANY> customer id <NUMBER> The email address is below
Account,FW OSS Live For Quoting Only <COMPANY> customer id <NUMBER> All Could you please send me over a new OSS live login code for quoting only for the email address below <EMAIL> <EMAIL> The customer id is <NUMBER> <NAME>
Account,FW OSS Live Link <COMPANY> <NUMBER> <NAME> Not sure who I should be asking for this but could you please send over to <NAME> <NAME> the link OSS live for customer <COMPANY> <NUMBER> <EMAIL>
Account,FW OSS log in details All Can you please see the request below from <NAME> at <COMPANY> and provide a learn and live login code The customer id is <NUMBER> <NAME>
Account,FW OSS log in details Could my below customer have her own login for <COMPANY> please <NUMBER> Email <EMAIL> <NAME>
Account,FW OSS login <COMPANY> <NAME> has come back to <COMPANY> and would like to log in to the OSS her email is <EMAIL> <EMAIL> could you set her back up with the log in details please <NAME>
Account,FW OSS Login code <COMPANY> customer id <NUMBER> <NAME> Could I please have a live OSS login code for the email address below <EMAIL> <EMAIL> This is for <COMPANY> customer id <NUMBER> Could you also see their note below Im not sure what they mean by this so <NAME> have to give them a call if you cant see anything wrong with his login Also our CAD Technician OSS system seems to not updated properly please could you look into this <NAME> email is <EMAIL> <EMAIL> <NAME>
Account,FW OSS login code All Can you please send me the login code to OSS learn for <COMPANY> customer id <NUMBER> <NAME> has forgotten the login code that he changed His email address is <EMAIL> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Account,FW OSS login Could you please have a look at below request and provide new login details for below customer <NAME> <NAME> 
Account,FW OSS Login details Please can you check these are correct
Account,FW OSS login for <NAME> <COMPANY> customer id <NUMBER> All Can I please have an OSS live login code for the email address below <EMAIL> <EMAIL> The customer id is <NUMBER> <NAME> 
Account,FW OSS LOGIN NEW for <COMPANY> <NUMBER> <NAME> Could I please have a live login code to OSS for ordering for the email address below <EMAIL> <EMAIL> The customer id <NUMBER> <NAME>
Account,FW OSS login required <NAME> Could you please send me a live login code for the email address below This is for account number <NUMBER> <EMAIL> <EMAIL> <NAME>
Account,FW OSS New Account Could you set up a new account for <COMPANY> please Please see below <NAME>
Account,FW OSS set up <NAME> Could you please send me login access codes to the learn programme including <PRODUCT> for the email addresses below The customer id is <NUMBER> <EMAIL> <EMAIL> <EMAIL> <EMAIL> <EMAIL> <EMAIL> <NAME>
Account,FW OSS Sign Off Form <COMPANY> Please can I have the Live Login details for <NAME> at <COMPANY> <NUMBER> Please also see attached logo they would like placing on the customers quote <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL>
Account,FW OSS sign Off form <NAME> Could you please set up <COMPANY> with a live <PRODUCT> tab for ordering The customer id is <NUMBER> <NAME>
Account,FW OSS sign off form for <COMPANY> <NUMBER> <NAME> Could I please have a live for quoting only login code for <NAME> <NAME> He is <COMPANY> trainer and is based out of <COMPANY> customer id
Account,FW OSS sign Off Forms <COMPANY> customer id <NUMBER> <NAME> Could you please set up <COMPANY> as live on OSS Could you please set their <PRODUCT> tab live as well please and send me through their login codes if they have changed <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Account,FW OSS sign off forms Can you please check if the below logins are correct for the live site <NUMBER> <NAME> 
Account,FW OSS sign off forms Please see attached and below email from <NAME> <NAME> at <COMPANY> <NUMBER> Can you please add default settings and logo Are his logins still the same It currently under his old email and this needs to be <EMAIL> <EMAIL> and under new address on EA 
Account,FW oss sign off sheet please see attached oss sign off sheet for <COMPANY> Cheers <NAME> <NAME> 
Account,FW OSS signoff form for <PRODUCT> <NAME> Please could you set up <COMPANY> with their live for ordering <PRODUCT> tab The customer id is <NUMBER> <NAME>
Account,FW OSS Signoff forms <COMPANY> <NUMBER> All Can you please set up <COMPANY> as live on OSS please The customer id is <NUMBER> I will save their signoff form to the Gdrive tomorrow on my admin <TIME> <NAME>
Account,FW OSS system All <NAME> from <COMPANY> has asked for us to create him an account for him to access and the link please
Account,FW OSS System All Can you please set up an additional login code for <NAME> from <COMPANY> as requested below The customer id is <NUMBER> 
Account,FW OSS Training <COMPANY> <NUMBER> Could you please send the live link and password for the attached new customer They are now ready to go live <NAME> 
Account,FW OSS Training for <COMPANY> All Can I please have the login code to OSS for <NAME> <NAME> at <COMPANY> customer id <NUMBER> They are live for Quoting Only on OSS <NAME>
Account,FW OSS Traning <NUMBER> <COMPANY> All Can you please provide the login codes for <COMPANY> for the learning version of OSS The customer id is <NUMBER> <NAME> 
Account,FW OSS User set up for <DATE> Customer Training <NAME> Please can you set up the below users on the US system for <NAME> <NAME>
Account,FW Password <COMPANY> cant seem to log in to <NAME> account anymore I have asked them to try and reset the password but it comes up with the below error Please can you advise <NAME> 
Account,FW password <COMPANY> id <NUMBER> have new sales manager who is fully trained on OSS can you please adjust the log in details to email requested below and please forward me new details so I can pass onto <NAME> as he is the new administrator on OSS <NAME> <NAME>
Account,FW please find sign off sheet for <COMPANY> id <NUMBER> <NAME> <NAME>
Account,FW PORTAL All Can you please set up an live OSS admin login for at <COMPANY> <COMPANY> are quoting only The customer id is <NUMBER> will then be able to issue a login code for <NAME> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Account,FW Quote requests There has been a bit of a change at <COMPANY> recently and due to this I think they need to remove some log in details <NAME> <NAME> and add some extra users Could someone please touch base with <NAME> <NAME> details below to arrange this <NAME>
Account,FW Set up Quoting Please could you arrange for <NAME> to be set up on OSS to produce quotations <NAME> <NAME>
Account,FW Sign off form <NAME> Could you please set up <NAME> email as live for quoting only on OSS The account number <NUMBER> <NAME>
Account,FW Sign off form for OSS <PRODUCT> <NUMBER> All Can you please send me the live login codes to OSS for <PRODUCT> customer id <NUMBER> I will save the signoff form to the Gdrive <NAME> 
Account,FW sign off sheets All I have saved <COMPANY> signoff forms to the Gdrive Can you please set them up as live for quoting only on OSS The customer id is <NUMBER> <NAME> 
